proxy,source_ticker,granularity,bar_open_utc,close_ts_utc,close,is_weekend_gap_after
dxy,DX-Y.NYB,1d,2024-02-29T22:00:00+00:00,2024-03-01T22:00:00+00:00,103.860001,false
dxy,DX-Y.NYB,1d,2024-03-03T22:00:00+00:00,2024-03-04T22:00:00+00:00,103.830002,true
dxy,DX-Y.NYB,1d,2024-03-04T22:00:00+00:00,2024-03-05T22:00:00+00:00,103.800003,false
dxy,DX-Y.NYB,1d,2024-03-05T22:00:00+00:00,2024-03-06T22:00:00+00:00,103.370003,false
dxy,DX-Y.NYB,1d,2024-03-06T22:00:00+00:00,2024-03-07T22:00:00+00:00,102.820000,false
dxy,DX-Y.NYB,1d,2024-03-07T22:00:00+00:00,2024-03-08T22:00:00+00:00,102.739998,false
dxy,DX-Y.NYB,1d,2024-03-10T21:00:00+00:00,2024-03-11T21:00:00+00:00,102.870003,true
dxy,DX-Y.NYB,1d,2024-03-11T21:00:00+00:00,2024-03-12T21:00:00+00:00,102.959999,false
dxy,DX-Y.NYB,1d,2024-03-12T21:00:00+00:00,2024-03-13T21:00:00+00:00,102.790001,false
dxy,DX-Y.NYB,1d,2024-03-13T21:00:00+00:00,2024-03-14T21:00:00+00:00,103.360001,false
dxy,DX-Y.NYB,1d,2024-03-14T21:00:00+00:00,2024-03-15T21:00:00+00:00,103.430000,false
dxy,DX-Y.NYB,1d,2024-03-17T21:00:00+00:00,2024-03-18T21:00:00+00:00,103.580002,true
dxy,DX-Y.NYB,1d,2024-03-18T21:00:00+00:00,2024-03-19T21:00:00+00:00,103.809998,false
dxy,DX-Y.NYB,1d,2024-03-19T21:00:00+00:00,2024-03-20T21:00:00+00:00,103.410004,false
dxy,DX-Y.NYB,1d,2024-03-20T21:00:00+00:00,2024-03-21T21:00:00+00:00,104.000000,false
dxy,DX-Y.NYB,1d,2024-03-21T21:00:00+00:00,2024-03-22T21:00:00+00:00,104.430000,false
dxy,DX-Y.NYB,1d,2024-03-24T21:00:00+00:00,2024-03-25T21:00:00+00:00,104.230003,true
dxy,DX-Y.NYB,1d,2024-03-25T21:00:00+00:00,2024-03-26T21:00:00+00:00,104.290001,false
dxy,DX-Y.NYB,1d,2024-03-26T21:00:00+00:00,2024-03-27T21:00:00+00:00,104.349998,false
dxy,DX-Y.NYB,1d,2024-03-27T21:00:00+00:00,2024-03-28T21:00:00+00:00,104.550003,false
dxy,DX-Y.NYB,1d,2024-03-31T21:00:00+00:00,2024-04-01T21:00:00+00:00,105.019997,true
dxy,DX-Y.NYB,1d,2024-04-01T21:00:00+00:00,2024-04-02T21:00:00+00:00,104.820000,false
dxy,DX-Y.NYB,1d,2024-04-02T21:00:00+00:00,2024-04-03T21:00:00+00:00,104.250000,false
dxy,DX-Y.NYB,1d,2024-04-03T21:00:00+00:00,2024-04-04T21:00:00+00:00,104.120003,false
dxy,DX-Y.NYB,1d,2024-04-04T21:00:00+00:00,2024-04-05T21:00:00+00:00,104.300003,false
dxy,DX-Y.NYB,1d,2024-04-07T21:00:00+00:00,2024-04-08T21:00:00+00:00,104.139999,true
dxy,DX-Y.NYB,1d,2024-04-08T21:00:00+00:00,2024-04-09T21:00:00+00:00,104.150002,false
dxy,DX-Y.NYB,1d,2024-04-09T21:00:00+00:00,2024-04-10T21:00:00+00:00,105.250000,false
dxy,DX-Y.NYB,1d,2024-04-10T21:00:00+00:00,2024-04-11T21:00:00+00:00,105.279999,false
