time,timeframe,symbol,open,high,low,close,tick_volume,spread
2020-10-15 03:00:00,H1,XAGUSD,24.166,24.211,24.092,24.134,2701,17.0
2020-10-15 04:00:00,H1,XAGUSD,24.134,24.202,23.996,24.155,6532,16.0
2020-10-15 05:00:00,H1,XAGUSD,24.155,24.186,23.985,24.02,2911,16.0
2020-10-15 06:00:00,H1,XAGUSD,24.02,24.111,23.967,24.105,2338,17.0
2020-10-15 07:00:00,H1,XAGUSD,24.105,24.207,24.084,24.188,1763,18.0
2020-10-15 08:00:00,H1,XAGUSD,24.188,24.212,24.113,24.143,3108,21.0
2020-10-15 09:00:00,H1,XAGUSD,24.143,24.179,24.072,24.124,4867,17.0
2020-10-15 10:00:00,H1,XAGUSD,24.127,24.21,24.003,24.205,4410,16.0
2020-10-15 11:00:00,H1,XAGUSD,24.205,24.209,23.935,23.999,5407,16.0
2020-10-15 12:00:00,H1,XAGUSD,23.999,23.999,23.719,23.872,7140,16.0
2020-10-15 13:00:00,H1,XAGUSD,23.872,23.949,23.621,23.926,6155,16.0
2020-10-15 14:00:00,H1,XAGUSD,23.927,23.985,23.807,23.821,5306,16.0
2020-10-15 15:00:00,H1,XAGUSD,23.821,23.861,23.626,23.743,11593,16.0
2020-10-15 16:00:00,H1,XAGUSD,23.743,24.084,23.558,23.932,20198,16.0
2020-10-15 17:00:00,H1,XAGUSD,23.931,23.973,23.751,23.917,15710,16.0
2020-10-15 18:00:00,H1,XAGUSD,23.917,24.212,23.892,24.07,13822,16.0
2020-10-15 19:00:00,H1,XAGUSD,24.067,24.146,24.035,24.111,8853,16.0
2020-10-15 20:00:00,H1,XAGUSD,24.111,24.232,24.071,24.165,6338,16.0
2020-10-15 21:00:00,H1,XAGUSD,24.166,24.241,24.125,24.176,3641,16.0
2020-10-15 22:00:00,H1,XAGUSD,24.176,24.304,24.163,24.266,2726,16.0
2020-10-15 23:00:00,H1,XAGUSD,24.266,24.297,24.241,24.285,1095,16.0
2020-10-16 01:00:00,H1,XAGUSD,24.285,24.32,24.244,24.255,1033,16.0
2020-10-16 02:00:00,H1,XAGUSD,24.256,24.311,24.209,24.238,1344,16.0
2020-10-16 03:00:00,H1,XAGUSD,24.238,24.274,24.173,24.272,3188,18.0
2020-10-16 04:00:00,H1,XAGUSD,24.274,24.405,24.205,24.285,7778,16.0
2020-10-16 05:00:00,H1,XAGUSD,24.285,24.319,24.202,24.301,3723,20.0
2020-10-16 06:00:00,H1,XAGUSD,24.3,24.335,24.194,24.256,3520,21.0
2020-10-16 07:00:00,H1,XAGUSD,24.255,24.262,24.171,24.223,1964,20.0
2020-10-16 08:00:00,H1,XAGUSD,24.223,24.322,24.219,24.281,2203,21.0
2020-10-16 09:00:00,H1,XAGUSD,24.281,24.291,24.109,24.217,5628,17.0
2020-10-16 10:00:00,H1,XAGUSD,24.217,24.35,24.185,24.348,4902,16.0
2020-10-16 11:00:00,H1,XAGUSD,24.348,24.465,24.299,24.389,3251,16.0
2020-10-16 12:00:00,H1,XAGUSD,24.389,24.416,24.323,24.346,2903,17.0
2020-10-16 13:00:00,H1,XAGUSD,24.346,24.443,24.314,24.391,3093,16.0
2020-10-16 14:00:00,H1,XAGUSD,24.391,24.444,24.317,24.373,3254,16.0
2020-10-16 15:00:00,H1,XAGUSD,24.373,24.498,24.295,24.371,10375,16.0
2020-10-16 16:00:00,H1,XAGUSD,24.371,24.504,24.275,24.407,11677,16.0
2020-10-16 17:00:00,H1,XAGUSD,24.407,24.514,24.197,24.323,11449,16.0
2020-10-16 18:00:00,H1,XAGUSD,24.324,24.353,24.135,24.235,9506,16.0
2020-10-16 19:00:00,H1,XAGUSD,24.234,24.29,24.204,24.258,5015,16.0
2020-10-16 20:00:00,H1,XAGUSD,24.258,24.304,24.223,24.238,2411,16.0
2020-10-16 21:00:00,H1,XAGUSD,24.239,24.264,24.185,24.249,1973,16.0
2020-10-16 22:00:00,H1,XAGUSD,24.249,24.249,24.111,24.116,3009,16.0
2020-10-16 23:00:00,H1,XAGUSD,24.114,24.148,24.048,24.128,1329,16.0
2020-10-19 01:00:00,H1,XAGUSD,24.135,24.224,24.092,24.153,1959,16.0
2020-10-19 02:00:00,H1,XAGUSD,24.153,24.198,24.125,24.195,990,18.0
2020-10-19 03:00:00,H1,XAGUSD,24.195,24.243,24.179,24.227,1469,19.0
2020-10-19 04:00:00,H1,XAGUSD,24.228,24.307,24.11,24.193,5798,16.0
2020-10-19 05:00:00,H1,XAGUSD,24.191,24.211,24.103,24.195,5119,18.0
2020-10-19 06:00:00,H1,XAGUSD,24.195,24.207,24.108,24.168,3325,23.0
2020-10-19 07:00:00,H1,XAGUSD,24.168,24.232,24.141,24.214,1085,23.0
2020-10-19 08:00:00,H1,XAGUSD,24.214,24.614,24.192,24.548,5742,16.0
2020-10-19 09:00:00,H1,XAGUSD,24.548,24.732,24.514,24.61,9897,16.0
2020-10-19 10:00:00,H1,XAGUSD,24.61,24.753,24.581,24.593,5419,16.0
2020-10-19 11:00:00,H1,XAGUSD,24.593,24.748,24.59,24.704,4606,16.0
2020-10-19 12:00:00,H1,XAGUSD,24.701,24.818,24.654,24.777,4988,16.0
2020-10-19 13:00:00,H1,XAGUSD,24.775,24.839,24.733,24.817,4088,16.0
2020-10-19 14:00:00,H1,XAGUSD,24.818,24.848,24.745,24.778,4378,16.0
2020-10-19 15:00:00,H1,XAGUSD,24.778,24.964,24.685,24.762,11471,16.0
2020-10-19 16:00:00,H1,XAGUSD,24.761,24.796,24.589,24.642,16940,16.0
2020-10-19 17:00:00,H1,XAGUSD,24.635,24.671,24.47,24.62,17528,16.0
2020-10-19 18:00:00,H1,XAGUSD,24.619,24.677,24.483,24.58,9931,16.0
2020-10-19 19:00:00,H1,XAGUSD,24.58,24.618,24.545,24.569,5695,16.0
2020-10-19 20:00:00,H1,XAGUSD,24.568,24.618,24.469,24.5,4406,16.0
2020-10-19 21:00:00,H1,XAGUSD,24.5,24.522,24.239,24.242,5243,16.0
2020-10-19 22:00:00,H1,XAGUSD,24.242,24.327,24.197,24.276,6523,16.0
2020-10-19 23:00:00,H1,XAGUSD,24.277,24.39,24.277,24.372,1271,16.0
2020-10-20 01:00:00,H1,XAGUSD,24.37,24.422,24.343,24.385,1074,16.0
2020-10-20 02:00:00,H1,XAGUSD,24.389,24.435,24.346,24.405,1367,16.0
2020-10-20 03:00:00,H1,XAGUSD,24.405,24.452,24.373,24.44,2253,16.0
2020-10-20 04:00:00,H1,XAGUSD,24.44,24.55,24.308,24.377,8462,16.0
2020-10-20 05:00:00,H1,XAGUSD,24.376,24.495,24.308,24.452,6376,16.0
2020-10-20 06:00:00,H1,XAGUSD,24.452,24.539,24.432,24.482,2557,16.0
2020-10-20 07:00:00,H1,XAGUSD,24.482,24.519,24.444,24.455,1444,20.0
2020-10-20 08:00:00,H1,XAGUSD,24.454,24.536,24.394,24.471,2612,16.0
2020-10-20 09:00:00,H1,XAGUSD,24.471,24.537,24.396,24.441,4217,17.0
2020-10-20 10:00:00,H1,XAGUSD,24.441,24.463,24.338,24.378,6426,16.0
2020-10-20 11:00:00,H1,XAGUSD,24.378,24.441,24.341,24.394,2461,16.0
2020-10-20 12:00:00,H1,XAGUSD,24.394,24.682,24.39,24.629,3291,16.0
2020-10-20 13:00:00,H1,XAGUSD,24.629,24.66,24.577,24.613,3719,16.0
2020-10-20 14:00:00,H1,XAGUSD,24.613,24.628,24.485,24.539,2994,16.0
2020-10-20 15:00:00,H1,XAGUSD,24.539,24.714,24.438,24.669,5326,16.0
2020-10-20 16:00:00,H1,XAGUSD,24.666,24.684,24.513,24.579,10613,16.0
2020-10-20 17:00:00,H1,XAGUSD,24.577,24.889,24.512,24.747,11059,16.0
2020-10-20 18:00:00,H1,XAGUSD,24.746,24.787,24.646,24.76,10145,16.0
2020-10-20 19:00:00,H1,XAGUSD,24.76,24.793,24.653,24.713,8164,16.0
2020-10-20 20:00:00,H1,XAGUSD,24.713,24.908,24.713,24.853,4533,16.0
2020-10-20 21:00:00,H1,XAGUSD,24.853,24.914,24.771,24.775,4077,16.0
2020-10-20 22:00:00,H1,XAGUSD,24.776,24.831,24.698,24.746,6572,16.0
2020-10-20 23:00:00,H1,XAGUSD,24.744,24.757,24.594,24.627,2264,16.0
2020-10-21 01:00:00,H1,XAGUSD,24.635,24.763,24.634,24.759,1571,16.0
2020-10-21 02:00:00,H1,XAGUSD,24.759,24.818,24.736,24.755,1360,16.0
2020-10-21 03:00:00,H1,XAGUSD,24.752,24.945,24.723,24.888,2552,16.0
2020-10-21 04:00:00,H1,XAGUSD,24.888,25.015,24.834,24.944,6719,16.0
2020-10-21 05:00:00,H1,XAGUSD,24.944,25.111,24.944,24.994,5838,16.0
2020-10-21 06:00:00,H1,XAGUSD,24.994,25.048,24.977,25.018,1608,16.0
2020-10-21 07:00:00,H1,XAGUSD,25.018,25.121,25.011,25.085,1492,17.0
2020-10-21 08:00:00,H1,XAGUSD,25.085,25.101,24.91,24.929,5262,16.0
2020-10-21 09:00:00,H1,XAGUSD,24.929,25.129,24.88,25.011,4708,16.0
2020-10-21 10:00:00,H1,XAGUSD,25.011,25.065,24.938,25.056,6266,16.0
2020-10-21 11:00:00,H1,XAGUSD,25.057,25.157,24.911,24.92,6003,16.0
2020-10-21 12:00:00,H1,XAGUSD,24.919,25.029,24.899,24.976,4988,16.0
2020-10-21 13:00:00,H1,XAGUSD,24.976,25.053,24.965,25.013,3340,16.0
2020-10-21 14:00:00,H1,XAGUSD,25.014,25.025,24.886,24.914,5419,16.0
2020-10-21 15:00:00,H1,XAGUSD,24.917,25.217,24.917,25.171,8451,16.0
2020-10-21 16:00:00,H1,XAGUSD,25.171,25.216,25.027,25.193,12747,16.0
2020-10-21 17:00:00,H1,XAGUSD,25.193,25.275,25.111,25.121,12547,16.0
2020-10-21 18:00:00,H1,XAGUSD,25.121,25.127,24.895,25.046,12885,16.0
2020-10-21 19:00:00,H1,XAGUSD,25.047,25.213,25.041,25.086,7940,
2020-10-21 20:00:00,H1,XAGUSD,25.089,25.14,25.06,25.071,3676,17.0
2020-10-21 21:00:00,H1,XAGUSD,25.069,25.11,24.997,25.027,2590,16.0
2020-10-21 22:00:00,H1,XAGUSD,25.025,25.048,24.958,25.017,2614,16.0
2020-10-21 23:00:00,H1,XAGUSD,25.017,25.038,24.993,25.03,988,16.0
2020-10-22 01:00:00,H1,XAGUSD,25.031,25.076,25.013,25.021,888,19.0
2020-10-22 02:00:00,H1,XAGUSD,25.023,25.037,24.857,24.949,2087,18.0
2020-10-22 03:00:00,H1,XAGUSD,24.949,24.996,24.901,24.979,2567,19.0
2020-10-22 04:00:00,H1,XAGUSD,24.979,25.019,24.765,24.803,6994,16.0
2020-10-22 05:00:00,H1,XAGUSD,24.803,24.821,24.634,24.797,5204,16.0
2020-10-22 06:00:00,H1,XAGUSD,24.798,24.851,24.772,24.778,2096,19.0
2020-10-22 07:00:00,H1,XAGUSD,24.778,24.787,24.751,24.758,1189,18.0
2020-10-22 08:00:00,H1,XAGUSD,24.758,24.913,24.756,24.847,2913,22.0
2020-10-22 09:00:00,H1,XAGUSD,24.848,24.952,24.819,24.946,3488,16.0
2020-10-22 10:00:00,H1,XAGUSD,24.944,24.968,24.848,24.933,3823,17.0
2020-10-22 11:00:00,H1,XAGUSD,24.933,24.936,24.785,24.819,2898,16.0
2020-10-22 12:00:00,H1,XAGUSD,24.819,24.849,24.754,24.824,3366,16.0
2020-10-22 13:00:00,H1,XAGUSD,24.824,24.912,24.728,24.898,2337,19.0
2020-10-22 14:00:00,H1,XAGUSD,24.898,24.905,24.802,24.829,2439,18.0
2020-10-22 15:00:00,H1,XAGUSD,24.829,24.842,24.525,24.673,8420,16.0
2020-10-22 16:00:00,H1,XAGUSD,24.676,24.806,24.613,24.646,9380,16.0
2020-10-22 17:00:00,H1,XAGUSD,24.641,24.697,24.361,24.553,12603,16.0
2020-10-22 18:00:00,H1,XAGUSD,24.553,24.622,24.493,24.522,6348,16.0
2020-10-22 19:00:00,H1,XAGUSD,24.523,24.591,24.491,24.565,3050,16.0
2020-10-22 20:00:00,H1,XAGUSD,24.565,24.723,24.553,24.663,2898,16.0
2020-10-22 21:00:00,H1,XAGUSD,24.663,24.681,24.643,24.668,1706,19.0
2020-10-22 22:00:00,H1,XAGUSD,24.668,24.713,24.62,24.681,1579,18.0
2020-10-22 23:00:00,H1,XAGUSD,24.689,24.725,24.655,24.697,791,17.0
2020-10-23 01:00:00,H1,XAGUSD,24.698,24.758,24.688,24.732,989,19.0
2020-10-23 02:00:00,H1,XAGUSD,24.733,24.733,24.671,24.681,1038,22.0
2020-10-23 03:00:00,H1,XAGUSD,24.681,24.681,24.558,24.625,2386,20.0
2020-10-23 04:00:00,H1,XAGUSD,24.625,24.638,24.503,24.605,4246,16.0
2020-10-23 05:00:00,H1,XAGUSD,24.605,24.673,24.568,24.662,3165,21.0
2020-10-23 06:00:00,H1,XAGUSD,24.662,24.696,24.592,24.61,1504,21.0
2020-10-23 07:00:00,H1,XAGUSD,24.611,24.654,24.578,24.647,1118,16.0
2020-10-23 08:00:00,H1,XAGUSD,24.649,24.658,24.544,24.551,1329,23.0
2020-10-23 09:00:00,H1,XAGUSD,24.551,24.625,24.484,24.6,4462,16.0
2020-10-23 10:00:00,H1,XAGUSD,24.6,24.741,24.586,24.711,6209,17.0
2020-10-23 11:00:00,H1,XAGUSD,24.709,24.838,24.692,24.768,3614,16.0
2020-10-23 12:00:00,H1,XAGUSD,24.768,24.82,24.703,24.717,2285,16.0
2020-10-23 13:00:00,H1,XAGUSD,24.717,24.777,24.691,24.768,1633,19.0
2020-10-23 14:00:00,H1,XAGUSD,24.768,24.813,24.733,24.738,2618,16.0
2020-10-23 15:00:00,H1,XAGUSD,24.737,24.844,24.722,24.748,3927,16.0
2020-10-23 16:00:00,H1,XAGUSD,24.747,24.819,24.614,24.627,7463,17.0
2020-10-23 17:00:00,H1,XAGUSD,24.632,24.704,24.435,24.54,7720,16.0
2020-10-23 18:00:00,H1,XAGUSD,24.54,24.604,24.476,24.556,4486,16.0
2020-10-23 19:00:00,H1,XAGUSD,24.556,24.562,24.403,24.507,4742,16.0
2020-10-23 20:00:00,H1,XAGUSD,24.507,24.597,24.503,24.545,2533,16.0
2020-10-23 21:00:00,H1,XAGUSD,24.545,24.597,24.54,24.545,1197,18.0
2020-10-23 22:00:00,H1,XAGUSD,24.545,24.635,24.534,24.635,1454,16.0
2020-10-23 23:00:00,H1,XAGUSD,24.635,24.635,24.576,24.59,589,16.0
2020-10-26 01:00:00,H1,XAGUSD,24.647,24.656,24.182,24.244,3200,16.0
2020-10-26 02:00:00,H1,XAGUSD,24.244,24.46,24.241,24.449,1882,16.0
2020-10-26 03:00:00,H1,XAGUSD,24.448,24.516,24.427,24.483,1784,19.0
2020-10-26 04:00:00,H1,XAGUSD,24.483,24.554,24.19,24.294,6706,16.0
2020-10-26 05:00:00,H1,XAGUSD,24.294,24.416,24.263,24.316,3568,17.0
2020-10-26 06:00:00,H1,XAGUSD,24.316,24.359,24.279,24.315,2414,16.0
2020-10-26 07:00:00,H1,XAGUSD,24.315,24.352,24.291,24.302,1091,17.0
2020-10-26 08:00:00,H1,XAGUSD,24.302,24.326,24.082,24.181,5676,17.0
2020-10-26 09:00:00,H1,XAGUSD,24.182,24.227,24.104,24.169,4887,16.0
2020-10-26 10:00:00,H1,XAGUSD,24.169,24.272,24.129,24.228,4103,16.0
2020-10-26 11:00:00,H1,XAGUSD,24.226,24.281,24.131,24.143,5871,16.0
2020-10-26 12:00:00,H1,XAGUSD,24.143,24.25,24.114,24.239,2297,16.0
2020-10-26 13:00:00,H1,XAGUSD,24.239,24.337,24.186,24.324,2899,17.0
2020-10-26 14:00:00,H1,XAGUSD,24.324,24.354,24.28,24.284,2881,16.0
2020-10-26 15:00:00,H1,XAGUSD,24.284,24.343,24.124,24.198,6826,16.0
2020-10-26 16:00:00,H1,XAGUSD,24.197,24.416,24.127,24.375,9142,17.0
2020-10-26 17:00:00,H1,XAGUSD,24.375,24.511,24.336,24.386,8592,16.0
2020-10-26 18:00:00,H1,XAGUSD,24.386,24.438,24.266,24.396,10108,16.0
2020-10-26 19:00:00,H1,XAGUSD,24.397,24.441,24.347,24.378,3517,16.0
2020-10-26 20:00:00,H1,XAGUSD,24.378,24.403,24.204,24.3,3867,16.0
2020-10-26 21:00:00,H1,XAGUSD,24.3,24.334,24.271,24.305,2155,18.0
2020-10-26 22:00:00,H1,XAGUSD,24.306,24.333,24.246,24.306,3123,17.0
2020-10-26 23:00:00,H1,XAGUSD,24.306,24.327,24.233,24.265,1109,16.0
2020-10-27 01:00:00,H1,XAGUSD,24.248,24.291,24.248,24.279,696,23.0
2020-10-27 02:00:00,H1,XAGUSD,24.278,24.306,24.259,24.273,877,20.0
2020-10-27 03:00:00,H1,XAGUSD,24.272,24.34,24.253,24.34,1698,21.0
2020-10-27 04:00:00,H1,XAGUSD,24.341,24.478,24.34,24.391,4266,20.0
2020-10-27 05:00:00,H1,XAGUSD,24.391,24.574,24.391,24.505,2571,16.0
2020-10-27 06:00:00,H1,XAGUSD,24.505,24.509,24.442,24.451,1575,16.0
2020-10-27 07:00:00,H1,XAGUSD,24.451,24.484,24.427,24.471,980,23.0
2020-10-27 08:00:00,H1,XAGUSD,24.471,24.526,24.444,24.468,2407,16.0
2020-10-27 09:00:00,H1,XAGUSD,24.469,24.61,24.469,24.54,4128,16.0
2020-10-27 10:00:00,H1,XAGUSD,24.541,24.541,24.445,24.477,3077,21.0
2020-10-27 11:00:00,H1,XAGUSD,24.477,24.508,24.3,24.341,5625,16.0
2020-10-27 12:00:00,H1,XAGUSD,24.341,24.354,24.229,24.308,3999,16.0
2020-10-27 13:00:00,H1,XAGUSD,24.308,24.358,24.284,24.329,3078,16.0
2020-10-27 14:00:00,H1,XAGUSD,24.328,24.378,24.281,24.357,2963,16.0
2020-10-27 15:00:00,H1,XAGUSD,24.357,24.442,24.343,24.422,4606,16.0
2020-10-27 16:00:00,H1,XAGUSD,24.421,24.45,24.185,24.3,7535,16.0
2020-10-27 17:00:00,H1,XAGUSD,24.3,24.398,24.266,24.339,6388,16.0
2020-10-27 18:00:00,H1,XAGUSD,24.339,24.496,24.322,24.446,4991,18.0
2020-10-27 19:00:00,H1,XAGUSD,24.446,24.478,24.373,24.442,2950,16.0
2020-10-27 20:00:00,H1,XAGUSD,24.442,24.5,24.433,24.443,2173,16.0
2020-10-27 21:00:00,H1,XAGUSD,24.443,24.463,24.402,24.418,1759,16.0
2020-10-27 22:00:00,H1,XAGUSD,24.417,24.442,24.354,24.422,1689,16.0
2020-10-27 23:00:00,H1,XAGUSD,24.422,24.426,24.345,24.353,947,16.0
2020-10-28 01:00:00,H1,XAGUSD,24.376,24.379,24.244,24.264,2069,19.0
2020-10-28 02:00:00,H1,XAGUSD,24.265,24.313,24.262,24.306,941,23.0
2020-10-28 03:00:00,H1,XAGUSD,24.306,24.371,24.213,24.349,2333,16.0
2020-10-28 04:00:00,H1,XAGUSD,24.348,24.382,24.273,24.334,3924,17.0
2020-10-28 05:00:00,H1,XAGUSD,24.334,24.36,24.314,24.326,1795,21.0
2020-10-28 06:00:00,H1,XAGUSD,24.327,24.35,24.288,24.342,1264,20.0
2020-10-28 07:00:00,H1,XAGUSD,24.341,24.39,24.337,24.381,1030,18.0
2020-10-28 08:00:00,H1,XAGUSD,24.381,24.445,24.342,24.414,1938,19.0
2020-10-28 09:00:00,H1,XAGUSD,24.417,24.561,24.399,24.433,4027,17.0
2020-10-28 10:00:00,H1,XAGUSD,24.433,24.523,24.425,24.437,3203,16.0
2020-10-28 11:00:00,H1,XAGUSD,24.437,24.459,24.223,24.335,5437,16.0
2020-10-28 12:00:00,H1,XAGUSD,24.335,24.358,24.208,24.223,4330,16.0
2020-10-28 13:00:00,H1,XAGUSD,24.223,24.277,24.119,24.147,4161,16.0
2020-10-28 14:00:00,H1,XAGUSD,24.147,24.166,23.951,23.999,6973,16.0
2020-10-28 15:00:00,H1,XAGUSD,23.999,24.018,23.515,23.661,14127,16.0
2020-10-28 16:00:00,H1,XAGUSD,23.655,23.656,23.172,23.306,15321,16.0
2020-10-28 17:00:00,H1,XAGUSD,23.306,23.314,23.017,23.103,15115,16.0
2020-10-28 18:00:00,H1,XAGUSD,23.103,23.506,23.032,23.486,9469,16.0
2020-10-28 19:00:00,H1,XAGUSD,23.486,23.506,23.343,23.36,6709,16.0
2020-10-28 20:00:00,H1,XAGUSD,23.358,23.439,23.244,23.421,6186,16.0
2020-10-28 21:00:00,H1,XAGUSD,23.421,23.427,23.32,23.366,4814,16.0
2020-10-28 22:00:00,H1,XAGUSD,23.367,23.416,23.321,23.385,4143,16.0
2020-10-28 23:00:00,H1,XAGUSD,23.385,23.406,23.344,23.366,1041,16.0
2020-10-29 01:00:00,H1,XAGUSD,23.365,23.403,23.334,23.39,867,23.0
2020-10-29 02:00:00,H1,XAGUSD,23.391,23.445,23.348,23.434,1140,19.0
2020-10-29 03:00:00,H1,XAGUSD,23.434,23.491,23.398,23.424,2271,19.0
2020-10-29 04:00:00,H1,XAGUSD,23.424,23.431,23.235,23.35,7333,17.0
2020-10-29 05:00:00,H1,XAGUSD,23.35,23.409,23.315,23.334,2590,16.0
2020-10-29 06:00:00,H1,XAGUSD,23.334,23.443,23.31,23.437,1985,19.0
2020-10-29 07:00:00,H1,XAGUSD,23.437,23.486,23.412,23.466,1372,16.0
2020-10-29 08:00:00,H1,XAGUSD,23.466,23.504,23.382,23.44,2702,21.0
2020-10-29 09:00:00,H1,XAGUSD,23.44,23.513,23.389,23.398,3292,16.0
2020-10-29 10:00:00,H1,XAGUSD,23.398,23.404,23.269,23.304,4419,16.0
2020-10-29 11:00:00,H1,XAGUSD,23.303,23.344,23.083,23.117,6751,16.0
2020-10-29 12:00:00,H1,XAGUSD,23.117,23.278,23.117,23.178,3766,16.0
2020-10-29 13:00:00,H1,XAGUSD,23.178,23.271,23.052,23.222,3381,16.0
2020-10-29 14:00:00,H1,XAGUSD,23.222,23.274,23.027,23.047,6180,16.0
2020-10-29 15:00:00,H1,XAGUSD,23.047,23.05,22.571,22.771,14250,16.0
2020-10-29 16:00:00,H1,XAGUSD,22.768,23.275,22.657,23.184,18069,16.0
2020-10-29 17:00:00,H1,XAGUSD,23.185,23.571,23.1,23.449,16668,16.0
2020-10-29 18:00:00,H1,XAGUSD,23.448,23.455,23.2,23.228,10201,16.0
2020-10-29 19:00:00,H1,XAGUSD,23.228,23.44,23.226,23.29,5595,16.0
2020-10-29 20:00:00,H1,XAGUSD,23.29,23.351,23.246,23.314,4268,16.0
2020-10-29 21:00:00,H1,XAGUSD,23.314,23.396,23.287,23.314,3517,16.0
2020-10-29 22:00:00,H1,XAGUSD,23.312,23.405,23.301,23.311,3333,17.0
2020-10-29 23:00:00,H1,XAGUSD,23.313,23.377,23.197,23.236,2559,16.0
2020-10-30 01:00:00,H1,XAGUSD,23.252,23.3,23.188,23.245,1098,23.0
2020-10-30 02:00:00,H1,XAGUSD,23.245,23.324,23.234,23.295,1265,16.0
2020-10-30 03:00:00,H1,XAGUSD,23.292,23.298,23.21,23.25,2426,21.0
2020-10-30 04:00:00,H1,XAGUSD,23.251,23.48,23.189,23.453,5221,16.0
2020-10-30 05:00:00,H1,XAGUSD,23.453,23.494,23.409,23.409,1644,18.0
2020-10-30 06:00:00,H1,XAGUSD,23.409,23.561,23.404,23.507,1254,16.0
2020-10-30 07:00:00,H1,XAGUSD,23.507,23.529,23.447,23.449,803,19.0
2020-10-30 08:00:00,H1,XAGUSD,23.449,23.474,23.19,23.282,5025,17.0
2020-10-30 09:00:00,H1,XAGUSD,23.282,23.357,23.167,23.271,6179,16.0
2020-10-30 10:00:00,H1,XAGUSD,23.271,23.309,23.166,23.241,4547,16.0
2020-10-30 11:00:00,H1,XAGUSD,23.246,23.373,23.231,23.265,5458,16.0
2020-10-30 12:00:00,H1,XAGUSD,23.264,23.448,23.26,23.385,4048,16.0
2020-10-30 13:00:00,H1,XAGUSD,23.385,23.436,23.311,23.427,3936,18.0
2020-10-30 14:00:00,H1,XAGUSD,23.427,23.644,23.401,23.587,4413,16.0
2020-10-30 15:00:00,H1,XAGUSD,23.587,23.755,23.476,23.668,7656,16.0
2020-10-30 16:00:00,H1,XAGUSD,23.667,23.806,23.535,23.634,15809,16.0
2020-10-30 17:00:00,H1,XAGUSD,23.634,23.645,23.412,23.468,11299,16.0
2020-10-30 18:00:00,H1,XAGUSD,23.468,23.629,23.44,23.513,9489,16.0
2020-10-30 19:00:00,H1,XAGUSD,23.512,23.674,23.512,23.618,4907,16.0
2020-10-30 20:00:00,H1,XAGUSD,23.618,23.634,23.519,23.566,3643,16.0
2020-10-30 21:00:00,H1,XAGUSD,23.569,23.652,23.547,23.614,3190,16.0
2020-10-30 22:00:00,H1,XAGUSD,23.613,23.657,23.573,23.638,3451,16.0
2020-10-30 23:00:00,H1,XAGUSD,23.638,23.679,23.604,23.639,946,18.0
2020-11-02 01:00:00,H1,XAGUSD,23.549,23.62,23.383,23.433,3356,17.0
2020-11-02 02:00:00,H1,XAGUSD,23.43,23.526,23.416,23.47,2676,16.0
2020-11-02 03:00:00,H1,XAGUSD,23.469,23.802,23.38,23.728,8797,16.0
2020-11-02 04:00:00,H1,XAGUSD,23.728,24.013,23.717,23.963,5578,16.0
2020-11-02 05:00:00,H1,XAGUSD,23.963,24.021,23.889,23.933,3474,16.0
2020-11-02 06:00:00,H1,XAGUSD,23.933,23.939,23.832,23.844,2236,16.0
2020-11-02 07:00:00,H1,XAGUSD,23.843,24.015,23.843,23.984,3784,16.0
2020-11-02 08:00:00,H1,XAGUSD,23.984,23.985,23.839,23.909,4482,16.0
2020-11-02 09:00:00,H1,XAGUSD,23.909,23.927,23.786,23.895,4037,16.0
2020-11-02 10:00:00,H1,XAGUSD,23.896,23.899,23.765,23.888,6491,16.0
2020-11-02 11:00:00,H1,XAGUSD,23.887,24.084,23.878,23.999,5752,16.0
2020-11-02 12:00:00,H1,XAGUSD,24.0,24.033,23.914,23.965,4725,16.0
2020-11-02 13:00:00,H1,XAGUSD,23.964,23.996,23.916,23.976,4264,16.0
2020-11-02 14:00:00,H1,XAGUSD,23.976,24.07,23.944,23.982,3893,20.0
2020-11-02 15:00:00,H1,XAGUSD,23.981,24.152,23.941,23.981,6706,18.0
2020-11-02 16:00:00,H1,XAGUSD,23.982,23.991,23.789,23.863,10060,16.0
2020-11-02 17:00:00,H1,XAGUSD,23.861,23.924,23.738,23.813,6351,16.0
2020-11-02 18:00:00,H1,XAGUSD,23.812,23.966,23.805,23.95,4410,16.0
2020-11-02 19:00:00,H1,XAGUSD,23.95,24.063,23.91,24.042,3124,18.0
2020-11-02 20:00:00,H1,XAGUSD,24.045,24.057,23.896,23.907,3317,19.0
2020-11-02 21:00:00,H1,XAGUSD,23.907,24.073,23.897,24.059,2098,16.0
2020-11-02 22:00:00,H1,XAGUSD,24.059,24.105,24.032,24.087,2249,16.0
2020-11-02 23:00:00,H1,XAGUSD,24.087,24.088,24.046,24.081,582,20.0
2020-11-03 01:00:00,H1,XAGUSD,24.075,24.09,24.041,24.058,550,23.0
2020-11-03 02:00:00,H1,XAGUSD,24.058,24.094,23.974,24.019,1388,16.0
2020-11-03 03:00:00,H1,XAGUSD,24.019,24.16,23.934,24.153,4409,17.0
2020-11-03 04:00:00,H1,XAGUSD,24.153,24.176,24.042,24.11,2311,19.0
2020-11-03 05:00:00,H1,XAGUSD,24.11,24.114,23.996,24.048,2770,20.0
2020-11-03 06:00:00,H1,XAGUSD,24.047,24.058,24.012,24.029,967,21.0
2020-11-03 07:00:00,H1,XAGUSD,24.029,24.121,23.972,23.993,2031,17.0
