time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2022-01-19 20:00:00,H1,GBPUSD,1.36251,1.3634,1.36212,1.36269,2262,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-19 21:00:00,H1,GBPUSD,1.36268,1.36276,1.36199,1.3625,1788,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-19 22:00:00,H1,GBPUSD,1.3625,1.36274,1.36161,1.36178,1843,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-19 23:00:00,H1,GBPUSD,1.36177,1.36196,1.3611,1.36111,759,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 00:00:00,H1,GBPUSD,1.36093,1.36112,1.36043,1.36099,371,14.0,14.0,False,14.0,server_clock_as_stored
2022-01-20 01:00:00,H1,GBPUSD,1.36101,1.3611,1.36057,1.36079,676,14.0,14.0,False,14.0,server_clock_as_stored
2022-01-20 02:00:00,H1,GBPUSD,1.36079,1.36239,1.36079,1.3623,1349,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 03:00:00,H1,GBPUSD,1.3623,1.36353,1.36206,1.36274,2527,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 04:00:00,H1,GBPUSD,1.36274,1.36294,1.36177,1.36256,1476,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 05:00:00,H1,GBPUSD,1.36256,1.36282,1.36222,1.36263,1024,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 06:00:00,H1,GBPUSD,1.36263,1.36276,1.36218,1.36239,944,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 07:00:00,H1,GBPUSD,1.36239,1.36262,1.36194,1.36231,1198,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 08:00:00,H1,GBPUSD,1.36231,1.36298,1.36208,1.36273,1473,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 09:00:00,H1,GBPUSD,1.36275,1.36334,1.36207,1.36263,2968,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 10:00:00,H1,GBPUSD,1.36263,1.36366,1.36248,1.36292,3690,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 11:00:00,H1,GBPUSD,1.36292,1.36367,1.36181,1.36264,2897,13.0,13.0,False,13.0,server_clock_as_stored
2022-01-20 12:00:00,H1,GBPUSD,1.36263,1.36271,1.36147,1.36166,2726,13.0,13.0,False,13.0,server_clock_as_stored
