time,timeframe,symbol,open,high,low,close,tick_volume,spread_raw_pts,spread_effective_pts,spread_imputed,spread,clock
2025-04-09 23:00:00,H1,XAUUSD,3093.49,3095.36,3078.04,3082.91,4848,14.0,14.0,False,14.0,server_clock_as_stored
2025-04-10 01:00:00,H1,XAUUSD,3083.53,3090.11,3071.39,3080.03,3700,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-10 02:00:00,H1,XAUUSD,3080.17,3089.02,3079.6,3086.74,4315,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-10 03:00:00,H1,XAUUSD,3086.74,3101.27,3081.29,3097.23,8083,10.0,10.0,False,10.0,server_clock_as_stored
2025-04-10 04:00:00,H1,XAUUSD,3097.7,3100.57,3078.52,3094.09,10415,7.0,7.0,False,7.0,server_clock_as_stored
2025-04-10 05:00:00,H1,XAUUSD,3094.09,3120.35,3094.0,3119.29,9984,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 06:00:00,H1,XAUUSD,3119.26,3131.72,3115.47,3125.45,7539,7.0,7.0,False,7.0,server_clock_as_stored
2025-04-10 07:00:00,H1,XAUUSD,3125.45,3129.36,3120.94,3125.34,4788,15.0,15.0,False,15.0,server_clock_as_stored
2025-04-10 08:00:00,H1,XAUUSD,3125.35,3132.62,3112.69,3122.52,6294,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 09:00:00,H1,XAUUSD,3122.52,3126.47,3118.96,3122.13,9503,14.0,14.0,False,14.0,server_clock_as_stored
2025-04-10 10:00:00,H1,XAUUSD,3122.01,3123.54,3106.6,3108.74,11326,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 11:00:00,H1,XAUUSD,3108.74,3115.7,3104.7,3104.94,9758,8.0,8.0,False,8.0,server_clock_as_stored
2025-04-10 12:00:00,H1,XAUUSD,3104.94,3118.02,3103.4,3116.58,8540,17.0,17.0,False,17.0,server_clock_as_stored
2025-04-10 13:00:00,H1,XAUUSD,3116.66,3122.51,3114.28,3119.71,9285,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 14:00:00,H1,XAUUSD,3120.22,3125.68,3113.25,3124.73,9762,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-10 15:00:00,H1,XAUUSD,3124.62,3134.24,3116.32,3123.08,11883,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 16:00:00,H1,XAUUSD,3123.08,3136.69,3116.15,3116.98,12917,8.0,8.0,False,8.0,server_clock_as_stored
2025-04-10 17:00:00,H1,XAUUSD,3117.0,3154.76,3116.82,3154.56,12907,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 18:00:00,H1,XAUUSD,3154.54,3175.0,3154.41,3158.12,11810,6.0,6.0,False,6.0,server_clock_as_stored
2025-04-10 19:00:00,H1,XAUUSD,3158.13,3167.17,3154.12,3158.47,10719,2.0,2.0,False,2.0,server_clock_as_stored
2025-04-10 20:00:00,H1,XAUUSD,3158.39,3165.59,3151.49,3162.77,8624,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-10 21:00:00,H1,XAUUSD,3162.77,3175.55,3158.01,3173.18,8951,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-10 22:00:00,H1,XAUUSD,3173.18,3176.27,3167.94,3170.78,7496,15.0,15.0,False,15.0,server_clock_as_stored
2025-04-10 23:00:00,H1,XAUUSD,3170.74,3176.29,3168.47,3175.77,2343,18.0,18.0,False,18.0,server_clock_as_stored
2025-04-11 01:00:00,H1,XAUUSD,3175.72,3190.0,3175.71,3189.24,4512,1.0,1.0,False,1.0,server_clock_as_stored
2025-04-11 02:00:00,H1,XAUUSD,3189.24,3191.34,3183.11,3188.99,4672,10.0,10.0,False,10.0,server_clock_as_stored
2025-04-11 03:00:00,H1,XAUUSD,3188.99,3217.96,3185.06,3205.74,10728,2.0,2.0,False,2.0,server_clock_as_stored
2025-04-11 04:00:00,H1,XAUUSD,3205.67,3219.58,3200.95,3207.23,12562,11.0,11.0,False,11.0,server_clock_as_stored
2025-04-11 05:00:00,H1,XAUUSD,3207.22,3219.73,3206.02,3217.44,8409,17.0,17.0,False,17.0,server_clock_as_stored
2025-04-11 06:00:00,H1,XAUUSD,3217.35,3220.07,3214.11,3217.73,6620,13.0,13.0,False,13.0,server_clock_as_stored
2025-04-11 07:00:00,H1,XAUUSD,3217.74,3218.15,3208.43,3208.47,4949,17.0,17.0,False,17.0,server_clock_as_stored
2025-04-11 08:00:00,H1,XAUUSD,3208.46,3219.15,3187.45,3195.84,9941,12.0,12.0,False,12.0,server_clock_as_stored
2025-04-11 09:00:00,H1,XAUUSD,3195.84,3209.65,3190.3,3196.86,11429,8.0,8.0,False,8.0,server_clock_as_stored
2025-04-11 10:00:00,H1,XAUUSD,3197.35,3212.98,3193.9,3212.37,10038,1.0,1.0,False,1.0,server_clock_as_stored
2025-04-11 11:00:00,H1,XAUUSD,3212.39,3227.26,3208.48,3215.95,10773,0.0,18.0,True,18.0,server_clock_as_stored
2025-04-11 12:00:00,H1,XAUUSD,3215.95,3230.11,3211.84,3227.72,7929,6.0,6.0,False,6.0,server_clock_as_stored
2025-04-11 13:00:00,H1,XAUUSD,3227.72,3237.74,3210.11,3212.65,8786,5.0,5.0,False,5.0,server_clock_as_stored
2025-04-11 14:00:00,H1,XAUUSD,3212.65,3224.75,3211.42,3213.75,8412,12.0,12.0,False,12.0,server_clock_as_stored
2025-04-11 15:00:00,H1,XAUUSD,3213.71,3234.06,3211.1,3233.58,10718,13.0,13.0,False,13.0,server_clock_as_stored
