time,timeframe,symbol,open,high,low,close,tick_volume,spread
2021-09-09 16:00:00+0000,H1,EURUSD,1.18228,1.18342,1.18111,1.1815,5663,10
2021-09-09 17:00:00+0000,H1,EURUSD,1.1815,1.18196,1.18046,1.18157,4738,10
2021-09-09 18:00:00+0000,H1,EURUSD,1.18158,1.18271,1.18115,1.18267,2943,10
2021-09-09 19:00:00+0000,H1,EURUSD,1.18267,1.18323,1.18244,1.18311,1309,10
2021-09-09 20:00:00+0000,H1,EURUSD,1.18311,1.18392,1.18299,1.18334,2172,10
2021-09-09 21:00:00+0000,H1,EURUSD,1.18334,1.18345,1.18277,1.18292,1332,10
2021-09-09 22:00:00+0000,H1,EURUSD,1.18292,1.183,1.18252,1.18252,860,10
2021-09-09 23:00:00+0000,H1,EURUSD,1.18252,1.18258,1.18214,1.18235,696,10
2021-09-10 00:00:00+0000,H1,EURUSD,1.18241,1.18272,1.18227,1.18235,225,10
2021-09-10 01:00:00+0000,H1,EURUSD,1.18235,1.18244,1.18229,1.1823,651,10
2021-09-10 02:00:00+0000,H1,EURUSD,1.1823,1.18246,1.18219,1.18226,429,10
2021-09-10 03:00:00+0000,H1,EURUSD,1.18226,1.1827,1.18224,1.18236,728,10
2021-09-10 04:00:00+0000,H1,EURUSD,1.18237,1.18243,1.18184,1.1821,844,10
2021-09-10 05:00:00+0000,H1,EURUSD,1.1821,1.18321,1.1819,1.18319,1180,10
2021-09-10 06:00:00+0000,H1,EURUSD,1.18319,1.18325,1.18286,1.18298,684,10
2021-09-10 07:00:00+0000,H1,EURUSD,1.18298,1.18305,1.18269,1.18293,696,10
2021-09-10 08:00:00+0000,H1,EURUSD,1.18293,1.18333,1.18269,1.18272,890,10
2021-09-10 09:00:00+0000,H1,EURUSD,1.18271,1.18304,1.18242,1.18284,1519,10
2021-09-10 10:00:00+0000,H1,EURUSD,1.18284,1.18435,1.18266,1.18417,2734,10
2021-09-10 11:00:00+0000,H1,EURUSD,1.18417,1.18506,1.18414,1.18472,2489,10
2021-09-10 12:00:00+0000,H1,EURUSD,1.18472,1.18475,1.18334,1.18353,1815,10
2021-09-10 13:00:00+0000,H1,EURUSD,1.18353,1.18373,1.18265,1.18301,2029,10
2021-09-10 14:00:00+0000,H1,EURUSD,1.18301,1.18369,1.18282,1.1833,1934,10
2021-09-10 15:00:00+0000,H1,EURUSD,1.1833,1.18413,1.18255,1.18264,2659,10
2021-09-10 16:00:00+0000,H1,EURUSD,1.18264,1.18346,1.18209,1.18343,3270,10
2021-09-10 17:00:00+0000,H1,EURUSD,1.18343,1.18372,1.18292,1.18329,4070,10
2021-09-10 18:00:00+0000,H1,EURUSD,1.18327,1.18335,1.18179,1.18212,3216,10
2021-09-10 19:00:00+0000,H1,EURUSD,1.18212,1.18227,1.18151,1.18181,1781,10
2021-09-10 20:00:00+0000,H1,EURUSD,1.18181,1.18182,1.18117,1.18149,995,10
2021-09-10 21:00:00+0000,H1,EURUSD,1.18149,1.18167,1.18116,1.18147,763,10
